0,14,3,5,22,13,3,17,38,4,2,1,2,6,27,43,25,9,6,8,4,14,26,18,4,13,5,12,5,9,6,16,4,60,64,40,20,27,40,60,86,50,74,69,81,62,103,103,72,22,16,44,40,70,65,50,34,14,5,12,8,21,8,14,9,77,54,57,61,46,38,52,80,94,103,71,103,96,74,72,63,44,51,65,66,103,75,55,51,10,8,19,12,21,10,12,9,50,36,28,22,13,19,30,29,35,46,66,53,49,60,72,38,32,15,13,45,67,15,8,10,12,2,3,3,11,3,3,4,
0,28,11,12,2,11,20,43,45,10,30,12,9,30,74,30,5,26,19,56,21,38,21,44,11,21,6,31,8,9,5,26,6,66,70,83,41,37,53,85,61,48,55,41,59,105,88,47,40,33,12,59,33,54,44,49,20,48,3,8,6,7,4,13,5,49,47,54,58,58,55,91,74,50,74,83,75,103,102,76,74,27,24,31,32,62,65,52,13,32,4,6,4,5,6,11,5,24,54,61,33,24,14,26,18,21,35,105,73,46,64,105,49,14,13,50,34,37,22,35,8,19,5,20,3,5,5,15,5,
0,5,15,22,6,6,26,54,20,9,30,26,11,16,33,22,2,59,16,26,7,5,4,14,5,8,6,13,5,6,6,14,4,43,106,105,89,62,81,109,58,18,20,52,38,46,57,50,14,91,6,8,15,10,8,31,11,7,4,29,33,5,3,6,3,25,54,109,91,53,85,109,94,40,47,105,60,52,93,109,45,37,21,44,32,25,12,42,13,3,3,10,21,10,5,7,2,24,40,90,50,32,73,90,37,25,17,75,61,52,64,51,22,59,25,29,18,27,32,29,20,14,15,3,2,8,35,31,3,
0,83,14,1,68,90,32,34,126,97,23,3,13,126,40,59,43,6,1,2,6,116,9,17,2,0,0,4,2,2,1,12,0,62,2,1,18,74,6,1,53,77,57,76,87,126,83,31,12,14,19,24,33,104,21,6,14,5,6,18,10,15,4,3,3,60,8,4,28,87,7,0,3,85,26,52,104,126,78,14,9,13,10,21,23,59,24,4,11,7,3,9,7,24,7,17,3,23,15,51,126,72,3,2,1,24,16,41,103,57,3,3,2,3,2,14,11,4,2,2,1,3,2,10,12,6,1,1,2,
0,3,5,9,3,0,0,2,4,49,42,8,2,9,42,10,13,30,26,18,6,38,87,21,13,6,2,10,3,6,3,11,2,5,3,4,2,1,2,3,3,76,89,14,12,20,37,20,22,99,120,57,20,120,110,59,34,14,3,32,12,19,7,23,4,4,2,3,2,1,2,3,3,120,98,22,16,33,94,44,39,120,110,17,15,120,120,57,64,6,2,4,2,31,13,10,2,1,1,2,1,1,1,1,1,61,94,39,9,12,27,48,45,82,86,48,52,120,44,50,53,2,2,12,10,45,7,8,1,
0,69,30,56,63,50,28,69,98,2,15,27,52,59,48,39,6,5,13,27,11,12,12,14,2,8,5,16,3,3,2,9,2,57,32,110,100,35,51,74,86,32,12,39,48,58,53,19,31,28,16,44,11,22,13,33,11,21,5,25,11,13,6,27,8,67,54,110,93,45,81,110,110,88,31,104,101,110,110,55,75,12,8,12,4,10,12,22,6,16,3,6,5,2,2,13,6,26,48,104,39,14,37,32,30,7,18,73,39,13,38,41,9,13,9,22,5,4,7,15,7,8,4,14,8,5,3,10,8,
0,62,15,28,55,40,19,46,97,11,10,17,38,71,36,47,32,3,21,13,11,14,8,6,1,25,8,13,6,5,1,4,5,86,36,110,78,46,55,66,110,22,10,47,70,82,34,18,35,8,6,6,6,15,7,8,5,45,10,5,16,17,3,12,21,79,71,110,91,59,86,110,110,64,19,73,81,110,65,50,83,15,8,12,5,11,6,18,11,24,9,21,7,9,4,26,18,38,66,95,37,17,50,53,29,10,28,94,47,28,57,61,14,9,5,25,5,5,3,13,7,28,6,24,7,3,2,16,6,
0,45,43,19,16,5,2,14,42,80,106,106,70,86,90,98,81,4,19,30,37,75,71,20,3,20,7,15,8,6,3,6,11,15,21,13,4,4,5,6,9,35,82,105,33,21,33,22,24,38,47,68,27,94,59,41,39,40,13,11,7,17,9,20,15,30,15,9,7,8,8,8,17,106,91,70,41,106,106,37,74,92,45,75,68,106,52,43,106,28,14,39,22,35,14,35,28,4,6,5,3,3,3,3,3,28,24,48,21,19,15,14,24,28,16,47,31,27,18,23,17,28,7,24,8,7,5,14,6,
0,39,5,9,38,70,14,17,66,6,11,10,6,16,8,11,12,28,22,28,6,10,9,27,5,15,5,11,6,7,4,13,5,130,31,39,130,130,77,44,130,18,8,13,25,52,19,15,31,41,10,13,5,13,8,15,11,28,3,4,12,14,2,5,11,130,73,69,112,130,98,52,92,59,36,48,73,130,41,50,91,30,11,24,5,6,8,21,14,27,5,9,14,20,3,6,16,59,52,50,54,89,47,31,36,14,23,40,45,37,33,29,14,32,7,13,8,8,3,7,8,31,3,2,10,16,2,3,15,
0,16,4,32,17,24,20,36,42,3,26,34,6,15,20,23,3,15,21,44,15,11,9,33,8,33,10,16,12,13,8,25,18,79,28,52,79,106,76,58,90,29,23,18,16,76,61,21,22,58,25,76,13,26,15,57,22,52,6,26,11,17,7,25,14,88,40,55,106,106,106,85,104,52,33,52,81,106,73,52,64,27,10,14,4,7,7,26,9,46,8,9,2,1,2,11,6,32,47,87,87,64,70,82,38,16,17,66,84,66,61,72,28,25,8,32,8,10,7,19,17,24,8,22,2,2,3,17,11,
